Timestamp,Time since start,Probe,pCo2,Temp in C,mbar,DLI
Wed Apr 13 11:28:31 2022,0:00:06.683732,0.1,0.14504598081111908,23.299999237060547,1.4089761972427368,2.076756477355957
Wed Apr 13 11:28:33 2022,0:00:08.137337,1.0,0.14504598081111908,23.299999237060547,1.4089761972427368,2.076756477355957
Wed Apr 13 11:28:35 2022,0:00:09.831950,4.0,0.14504598081111908,23.299999237060547,1.4089761972427368,2.076756477355957
Wed Apr 13 11:28:36 2022,0:00:11.127279,7.0,0.14504598081111908,23.299999237060547,1.4089761972427368,2.076756477355957

Slope,R^2
0.0,1.0
