Wed Apr 13 15:05:13 2022,0:00:01.549086,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:14 2022,0:00:02.621180,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:15 2022,0:00:03.581937,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:16 2022,0:00:04.554969,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:17 2022,0:00:05.498394,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:18 2022,0:00:06.425595,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:19 2022,0:00:07.339232,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:20 2022,0:00:08.280049,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:21 2022,0:00:09.223161,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:22 2022,0:00:10.235456,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:23 2022,0:00:11.176394,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:24 2022,0:00:12.260123,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:25 2022,0:00:13.266220,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:26 2022,0:00:14.289971,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:27 2022,0:00:15.308324,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:28 2022,0:00:16.344898,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:29 2022,0:00:17.381035,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:30 2022,0:00:18.350768,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:31 2022,0:00:19.381933,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:32 2022,0:00:20.380916,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:33 2022,0:00:21.437346,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:34 2022,0:00:22.566725,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:35 2022,0:00:23.589137,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
Wed Apr 13 15:05:36 2022,0:00:24.609176,0.16149556636810303,23.94999885559082,1.566922903060913,2.2663609981536865
