Wed May  4 13:43:29 2022,0:02:20.474257,0.25689109983141734,23.31999969482422,2.0301551818847656,2.989758253097534
Wed May  4 13:44:32 2022,0:03:23.749986,0.2568922404409042,23.34000015258789,2.0409553050994873,3.0047976970672607
Wed May  4 13:45:35 2022,0:04:26.675286,0.25689124279134096,23.350000381469727,2.0314409732818604,2.989928722381592
Wed May  4 13:46:38 2022,0:05:29.710423,0.25689124279134096,23.350000381469727,2.0314409732818604,2.989928722381592
Wed May  4 13:47:41 2022,0:06:32.822516,0.25689124279134096,23.350000381469727,2.0314409732818604,2.989928722381592
Wed May  4 13:48:44 2022,0:07:35.673014,0.25689124279134096,23.350000381469727,2.0314409732818604,2.989928722381592
Wed May  4 13:49:47 2022,0:08:38.592336,0.2568907817956732,23.359999656677246,2.02702534198761,2.9825717210769653
Wed May  4 13:50:50 2022,0:09:41.601343,0.2568913857284117,23.369998931884766,2.032726526260376,2.990096092224121
Wed May  4 13:51:53 2022,0:10:44.836853,0.2568904632038426,23.389999389648438,2.023890495300293,2.975381851196289
Wed May  4 13:52:56 2022,0:11:47.945093,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:53:59 2022,0:12:51.057081,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:55:02 2022,0:13:54.052693,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:56:05 2022,0:14:57.210143,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:57:08 2022,0:16:00.230854,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:58:12 2022,0:17:03.335486,0.2568906063237363,23.40999984741211,2.025177478790283,2.975555658340454
Wed May  4 13:59:15 2022,0:18:06.353033,0.2568904632038426,23.389999389648438,2.023890495300293,2.975381851196289
Wed May  4 14:00:18 2022,0:19:09.526749,0.2568903208000055,23.369998931884766,2.0226097106933594,2.975214719772339
Wed May  4 14:01:21 2022,0:20:12.605448,0.256889402967892,23.3799991607666,2.0138185024261475,2.9605748653411865
Wed May  4 14:02:24 2022,0:21:15.557911,0.256889402967892,23.389999389648438,2.0138185024261475,2.9605748653411865
Wed May  4 14:03:27 2022,0:22:18.652264,0.256889402967892,23.389999389648438,2.0138185024261475,2.9605748653411865
Wed May  4 14:04:30 2022,0:23:21.907477,0.256889402967892,23.389999389648438,2.0138185024261475,2.9605748653411865
Wed May  4 14:05:33 2022,0:24:24.999891,0.25688954541743486,23.40999984741211,2.0150997638702393,2.9607486724853516
Wed May  4 14:06:36 2022,0:25:28.047769,0.25688954541743486,23.40999984741211,2.0150997638702393,2.9607486724853516
Wed May  4 14:07:39 2022,0:26:31.108284,0.25688863148554414,23.43000030517578,2.0063467025756836,2.946186065673828
Wed May  4 14:08:43 2022,0:27:34.318231,0.25688866689987166,23.434999465942383,2.006664991378784,2.9462279081344604
Wed May  4 14:09:46 2022,0:28:37.380368,0.2568888442762142,23.459999084472656,2.0082597732543945,2.9464399814605713
Wed May  4 14:10:49 2022,0:29:40.392868,0.25688898666481613,23.479999542236328,2.00954008102417,2.9466135501861572
Wed May  4 14:11:52 2022,0:30:43.458507,0.25688898666481613,23.479999542236328,2.00954008102417,2.9466135501861572
Wed May  4 14:12:55 2022,0:31:46.852912,0.256888460378505,23.479999542236328,2.0045414566993713,2.939283847808838
