Mon May  9 11:07:13 2022,0:01:34.328846,0.2565428799204123,22.78999900817871,1.2793117761611938,1.913312315940857
Mon May  9 11:08:16 2022,0:02:37.638801,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:09:19 2022,0:03:41.037748,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:10:22 2022,0:04:44.127178,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:11:25 2022,0:05:47.126128,0.2565427419652668,22.81999969482422,1.2805571556091309,1.9135456085205078
Mon May  9 11:12:28 2022,0:06:50.111026,0.2565427419652668,22.81999969482422,1.2805571556091309,1.9135456085205078
Mon May  9 11:13:31 2022,0:07:53.090728,0.2565427419652668,22.81999969482422,1.2805571556091309,1.9135456085205078
Mon May  9 11:14:34 2022,0:08:56.198485,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:15:38 2022,0:09:59.452377,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:16:41 2022,0:11:02.512110,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:17:44 2022,0:12:05.619324,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:18:47 2022,0:13:08.613530,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:19:50 2022,0:14:11.892990,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:20:53 2022,0:15:14.944952,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:21:56 2022,0:16:18.072623,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:22:59 2022,0:17:21.138142,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:24:03 2022,0:18:24.502978,0.25654283415373563,22.799999237060547,1.2797247171401978,1.9133872985839844
Mon May  9 11:25:06 2022,0:19:27.628910,0.2565427880595012,22.799999237060547,1.2801409363746643,1.913466453552246
Mon May  9 11:26:09 2022,0:20:30.633224,0.2565427419652668,22.81999969482422,1.2805571556091309,1.9135456085205078
Mon May  9 11:27:12 2022,0:21:34.013839,0.2565426499443856,22.84000015258789,1.2813878059387207,1.9136995077133179
Mon May  9 11:28:15 2022,0:22:37.181309,0.2565423123237337,22.84000015258789,1.2845981121063232,1.9184940457344055
Mon May  9 11:29:18 2022,0:23:40.260487,0.2565426499443856,22.84000015258789,1.2813878059387207,1.9136995077133179
Mon May  9 11:30:21 2022,0:24:43.213756,0.2565426499443856,22.84000015258789,1.2813878059387207,1.9136995077133179
Mon May  9 11:31:25 2022,0:25:46.623957,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:32:28 2022,0:26:50.134978,0.2565427419652668,22.81999969482422,1.2805571556091309,1.9135456085205078
Mon May  9 11:33:34 2022,0:27:55.448545,0.2565424045502907,22.81999969482422,1.2837656140327454,1.9183399677276611
Mon May  9 11:34:37 2022,0:28:58.754403,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:35:40 2022,0:30:01.945710,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:36:43 2022,0:31:05.251811,0.2565424045502907,22.81999969482422,1.2837656140327454,1.9183399677276611
Mon May  9 11:37:47 2022,0:32:08.398995,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:38:50 2022,0:33:11.612736,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:39:54 2022,0:34:15.411890,0.25654206713531463,22.81999969482422,1.2869740724563599,1.9231343269348145
Mon May  9 11:40:57 2022,0:35:19.109480,0.25654235853985013,22.84000015258789,1.2841809391975403,1.9184169173240662
Mon May  9 11:42:01 2022,0:36:22.472980,0.2565419747030818,22.84000015258789,1.2878084182739258,1.9232885837554932
Mon May  9 11:43:04 2022,0:37:25.900074,0.2565419747030818,22.85999870300293,1.2878084182739258,1.9232885837554932
Mon May  9 11:44:09 2022,0:38:30.571272,0.256541835483411,22.8799991607666,1.2890651226043701,1.9235249161720276
Mon May  9 11:45:12 2022,0:39:34.148332,0.25654178909208925,22.8799991607666,1.289483904838562,1.9236029386520386
Mon May  9 11:46:16 2022,0:40:37.290526,0.25654174288359044,22.889999389648438,1.2899006605148315,1.9236778020858765
Mon May  9 11:47:19 2022,0:41:40.395710,0.2565416499333593,22.90999984741211,1.29073965549469,1.9238338470458984
Mon May  9 11:48:22 2022,0:42:43.444959,0.2565416499333593,22.90999984741211,1.29073965549469,1.9238338470458984
Mon May  9 11:49:25 2022,0:43:47.079623,0.2565416499333593,22.90999984741211,1.29073965549469,1.9238338470458984
Mon May  9 11:50:28 2022,0:44:50.158727,0.2565416499333593,22.90999984741211,1.29073965549469,1.9238338470458984
Mon May  9 11:51:32 2022,0:45:53.320752,0.2565415563737184,22.93000030517578,1.2915840148925781,1.9239968061447144
Mon May  9 11:52:36 2022,0:46:58.157892,0.2565418949465731,22.93000030517578,1.2883651852607727,1.919201910495758
Mon May  9 11:53:41 2022,0:48:02.785156,0.2565415563737184,22.93000030517578,1.2915840148925781,1.9239968061447144
Mon May  9 11:54:46 2022,0:49:07.660430,0.2565414632711348,22.94999885559082,1.292424201965332,1.92415189743042
Mon May  9 11:55:51 2022,0:50:13.054112,0.2565414632711348,22.94999885559082,1.292424201965332,1.92415189743042
Mon May  9 11:56:54 2022,0:51:16.133071,0.2565414632711348,22.94999885559082,1.292424201965332,1.92415189743042
Mon May  9 11:57:58 2022,0:52:19.376660,0.2565417788006811,22.959999084472656,1.2894132733345032,1.9193965196609497
Mon May  9 11:59:02 2022,0:53:24.048907,0.25654141657510815,22.959999084472656,1.2928454875946045,1.9242308139801025
Mon May  9 12:00:07 2022,0:54:28.727671,0.25654136991716964,22.969999313354492,1.293266475200653,1.9243086576461792
